,RMSE_val,RMSE_train,normalize_function,model_name,model_type,window_len,scaller,rnn_cells,extra_hidden_layer
76,4.04197656870119,2.8582914439886724,diff,LSTM2-49-W_LEN-STD-SCL-64-RNN_S-1590106581,LSTM2,49,STD,64,0
77,4.44064311078617,3.0765410737401115,diff,LSTM2-49-W_LEN-STD-SCL-64-RNN_S-1590106766,LSTM2,49,STD,64,1
78,3.876942832579004,5.0205856718294655,diff,LSTM2-49-W_LEN-STD-SCL-256-RNN_S-1590106955,LSTM2,49,STD,256,0
79,3.887318599175995,4.491939293227713,diff,LSTM2-49-W_LEN-STD-SCL-256-RNN_S-1590107325,LSTM2,49,STD,256,1
0,0.04286758450999538,0.0408194528059331,pct_change,LSTM3-7-W_LEN-MiMax-SCL-64-RNN_S-1590093487,LSTM3,7,MiMax,64,0
1,0.04374012143119221,0.042890717175014866,pct_change,LSTM3-7-W_LEN-MiMax-SCL-64-RNN_S-1590093588,LSTM3,7,MiMax,64,1
2,0.045796283267184025,0.04280409014461413,pct_change,LSTM3-7-W_LEN-MiMax-SCL-256-RNN_S-1590093692,LSTM3,7,MiMax,256,0
3,0.043925623945351655,0.04253893368348795,pct_change,LSTM3-7-W_LEN-MiMax-SCL-256-RNN_S-1590093861,LSTM3,7,MiMax,256,1
4,0.04458321086238266,0.043576507827042886,pct_change,LSTM3-14-W_LEN-MiMax-SCL-64-RNN_S-1590094023,LSTM3,14,MiMax,64,0
5,0.04395856688139082,0.042525556766248175,pct_change,LSTM3-14-W_LEN-MiMax-SCL-64-RNN_S-1590094190,LSTM3,14,MiMax,64,1
6,0.0437185433620514,0.042136105861291184,pct_change,LSTM3-14-W_LEN-MiMax-SCL-256-RNN_S-1590094356,LSTM3,14,MiMax,256,0
7,0.04372778297846072,0.041499034519765055,pct_change,LSTM3-14-W_LEN-MiMax-SCL-256-RNN_S-1590094615,LSTM3,14,MiMax,256,1
8,0.043606181913139565,0.04152228442596187,pct_change,LSTM3-21-W_LEN-MiMax-SCL-64-RNN_S-1590094880,LSTM3,21,MiMax,64,0
9,0.04586458866922897,0.04509737723682701,pct_change,LSTM3-21-W_LEN-MiMax-SCL-64-RNN_S-1590095083,LSTM3,21,MiMax,64,1
10,0.04461084815316667,0.04209618532100117,pct_change,LSTM3-21-W_LEN-MiMax-SCL-256-RNN_S-1590095274,LSTM3,21,MiMax,256,0
11,0.04569462103389107,0.044842717553484436,pct_change,LSTM3-21-W_LEN-MiMax-SCL-256-RNN_S-1590095657,LSTM3,21,MiMax,256,1
12,0.045104535860971136,0.0425745784396129,pct_change,LSTM3-28-W_LEN-MiMax-SCL-64-RNN_S-1590095995,LSTM3,28,MiMax,64,0
13,0.0441714942947415,0.042794655198834256,pct_change,LSTM3-28-W_LEN-MiMax-SCL-64-RNN_S-1590096210,LSTM3,28,MiMax,64,1
14,0.04382163711230768,0.042434799904510434,pct_change,LSTM3-28-W_LEN-MiMax-SCL-256-RNN_S-1590096416,LSTM3,28,MiMax,256,0
15,0.04349669627603106,0.041782145996783066,pct_change,LSTM3-28-W_LEN-MiMax-SCL-256-RNN_S-1590096838,LSTM3,28,MiMax,256,1
16,0.04331683443575735,0.041549745804966405,pct_change,LSTM3-49-W_LEN-MiMax-SCL-64-RNN_S-1590097236,LSTM3,49,MiMax,64,0
17,0.04400673698672993,0.04292197445313409,pct_change,LSTM3-49-W_LEN-MiMax-SCL-64-RNN_S-1590097538,LSTM3,49,MiMax,64,1
18,0.049605396109894735,0.08253439171962665,pct_change,LSTM3-49-W_LEN-MiMax-SCL-256-RNN_S-1590097838,LSTM3,49,MiMax,256,0
19,0.04347714780159519,0.04189146853202611,pct_change,LSTM3-49-W_LEN-MiMax-SCL-256-RNN_S-1590098469,LSTM3,49,MiMax,256,1
20,0.041250668065761546,0.0340426958656501,pct_change,LSTM3-7-W_LEN-STD-SCL-64-RNN_S-1590099106,LSTM3,7,STD,64,0
21,0.04360702988633858,0.036406055471061065,pct_change,LSTM3-7-W_LEN-STD-SCL-64-RNN_S-1590099202,LSTM3,7,STD,64,1
22,0.042542268835199286,0.03607234265744447,pct_change,LSTM3-7-W_LEN-STD-SCL-256-RNN_S-1590099306,LSTM3,7,STD,256,0
23,0.03919665390407051,0.03725445999771264,pct_change,LSTM3-7-W_LEN-STD-SCL-256-RNN_S-1590099468,LSTM3,7,STD,256,1
24,0.040630438608648616,0.033751139284375696,pct_change,LSTM3-14-W_LEN-STD-SCL-64-RNN_S-1590099632,LSTM3,14,STD,64,0
25,0.04044074917557105,0.034669003683893015,pct_change,LSTM3-14-W_LEN-STD-SCL-64-RNN_S-1590099775,LSTM3,14,STD,64,1
26,0.03995975776197965,0.04871666354033705,pct_change,LSTM3-14-W_LEN-STD-SCL-256-RNN_S-1590099918,LSTM3,14,STD,256,0
27,0.04576841697797135,0.036453051536415065,pct_change,LSTM3-14-W_LEN-STD-SCL-256-RNN_S-1590100163,LSTM3,14,STD,256,1
28,0.040944470759407686,0.03355586455041745,pct_change,LSTM3-21-W_LEN-STD-SCL-64-RNN_S-1590100420,LSTM3,21,STD,64,0
29,0.04060957530661016,0.03820348071272907,pct_change,LSTM3-21-W_LEN-STD-SCL-64-RNN_S-1590100603,LSTM3,21,STD,64,1
30,0.03981034310133228,0.033737791996342296,pct_change,LSTM3-21-W_LEN-STD-SCL-256-RNN_S-1590100788,LSTM3,21,STD,256,0
31,0.04494102214054466,0.04513386706373737,pct_change,LSTM3-21-W_LEN-STD-SCL-256-RNN_S-1590101128,LSTM3,21,STD,256,1
32,0.042069874613513816,0.035319970183940716,pct_change,LSTM3-28-W_LEN-STD-SCL-64-RNN_S-1590101434,LSTM3,28,STD,64,0
33,0.04164255577594201,0.04085989337086647,pct_change,LSTM3-28-W_LEN-STD-SCL-64-RNN_S-1590101634,LSTM3,28,STD,64,1
34,0.04386795373590435,0.04147175648603448,pct_change,LSTM3-28-W_LEN-STD-SCL-256-RNN_S-1590101835,LSTM3,28,STD,256,0
35,0.044365342911694236,0.04185669133740793,pct_change,LSTM3-28-W_LEN-STD-SCL-256-RNN_S-1590102262,LSTM3,28,STD,256,1
36,0.041040656184124405,0.03592152630702712,pct_change,LSTM3-49-W_LEN-STD-SCL-64-RNN_S-1590102661,LSTM3,49,STD,64,0
37,0.04059156681288895,0.03775845801342925,pct_change,LSTM3-49-W_LEN-STD-SCL-64-RNN_S-1590102944,LSTM3,49,STD,64,1
38,0.11904074063545805,0.1282863572736999,pct_change,LSTM3-49-W_LEN-STD-SCL-256-RNN_S-1590103231,LSTM3,49,STD,256,0
39,0.04379866387848421,0.04140762800782685,pct_change,LSTM3-49-W_LEN-STD-SCL-256-RNN_S-1590103772,LSTM3,49,STD,256,1
40,3.911453107227049,4.094564483351968,diff,LSTM3-7-W_LEN-MiMax-SCL-64-RNN_S-1590104344,LSTM3,7,MiMax,64,0
41,3.956627948067532,4.6991774207153405,diff,LSTM3-7-W_LEN-MiMax-SCL-64-RNN_S-1590104441,LSTM3,7,MiMax,64,1
42,3.9550867861414143,4.175554399935924,diff,LSTM3-7-W_LEN-MiMax-SCL-256-RNN_S-1590104536,LSTM3,7,MiMax,256,0
43,4.0750913035349825,4.318594323829357,diff,LSTM3-7-W_LEN-MiMax-SCL-256-RNN_S-1590104684,LSTM3,7,MiMax,256,1
44,3.8786767172435246,4.086364321801456,diff,LSTM3-14-W_LEN-MiMax-SCL-64-RNN_S-1590104831,LSTM3,14,MiMax,64,0
45,4.110396711230152,4.412221670103472,diff,LSTM3-14-W_LEN-MiMax-SCL-64-RNN_S-1590104948,LSTM3,14,MiMax,64,1
46,3.9028032912621544,4.050645386460275,diff,LSTM3-14-W_LEN-MiMax-SCL-256-RNN_S-1590105082,LSTM3,14,MiMax,256,0
47,4.0707474943997966,4.3338030739980935,diff,LSTM3-14-W_LEN-MiMax-SCL-256-RNN_S-1590105301,LSTM3,14,MiMax,256,1
48,3.9208353628430865,4.14863284116406,diff,LSTM3-21-W_LEN-MiMax-SCL-64-RNN_S-1590105516,LSTM3,21,MiMax,64,0
49,4.111926277798516,4.444086015012396,diff,LSTM3-21-W_LEN-MiMax-SCL-64-RNN_S-1590105687,LSTM3,21,MiMax,64,1
50,3.891355245987529,4.0693470155513225,diff,LSTM3-21-W_LEN-MiMax-SCL-256-RNN_S-1590105852,LSTM3,21,MiMax,256,0
51,3.882432419891252,4.064673596329547,diff,LSTM3-21-W_LEN-MiMax-SCL-256-RNN_S-1590106135,LSTM3,21,MiMax,256,1
52,3.9396361292317175,4.072532244077402,diff,LSTM3-28-W_LEN-MiMax-SCL-64-RNN_S-1590106448,LSTM3,28,MiMax,64,0
53,4.08043977258819,4.367817476032049,diff,LSTM3-28-W_LEN-MiMax-SCL-64-RNN_S-1590106646,LSTM3,28,MiMax,64,1
54,3.9773213131117635,4.1131673476973845,diff,LSTM3-28-W_LEN-MiMax-SCL-256-RNN_S-1590106831,LSTM3,28,MiMax,256,0
55,4.151470442454085,4.44522312782787,diff,LSTM3-28-W_LEN-MiMax-SCL-256-RNN_S-1590107232,LSTM3,28,MiMax,256,1
56,3.919869882763652,4.1614766152402325,diff,LSTM3-49-W_LEN-MiMax-SCL-64-RNN_S-1590107622,LSTM3,49,MiMax,64,0
57,4.384166123467936,4.83828408008539,diff,LSTM3-49-W_LEN-MiMax-SCL-64-RNN_S-1590107877,LSTM3,49,MiMax,64,1
58,3.9321540085986446,4.14089487803076,diff,LSTM3-49-W_LEN-MiMax-SCL-256-RNN_S-1590108125,LSTM3,49,MiMax,256,0
59,3.90405856929385,4.177826215875807,diff,LSTM3-49-W_LEN-MiMax-SCL-256-RNN_S-1590108642,LSTM3,49,MiMax,256,1
60,4.043975683475703,3.313738481604572,diff,LSTM3-7-W_LEN-STD-SCL-64-RNN_S-1590109147,LSTM3,7,STD,64,0
61,3.7699057995852567,4.448212309040153,diff,LSTM3-7-W_LEN-STD-SCL-64-RNN_S-1590109231,LSTM3,7,STD,64,1
62,4.338730660272562,5.96320532883379,diff,LSTM3-7-W_LEN-STD-SCL-256-RNN_S-1590109324,LSTM3,7,STD,256,0
63,3.935767154097947,5.799275455839979,diff,LSTM3-7-W_LEN-STD-SCL-256-RNN_S-1590109461,LSTM3,7,STD,256,1
64,3.8252390822703735,2.8628808510968438,diff,LSTM3-14-W_LEN-STD-SCL-64-RNN_S-1590109596,LSTM3,14,STD,64,0
65,3.768047608930557,3.4374961469346634,diff,LSTM3-14-W_LEN-STD-SCL-64-RNN_S-1590109716,LSTM3,14,STD,64,1
66,3.8135928712820335,4.031636744497183,diff,LSTM3-14-W_LEN-STD-SCL-256-RNN_S-1590109840,LSTM3,14,STD,256,0
67,4.009393787951057,3.8730886002115934,diff,LSTM3-14-W_LEN-STD-SCL-256-RNN_S-1590110043,LSTM3,14,STD,256,1
68,3.93585827177214,3.1906437563592682,diff,LSTM3-21-W_LEN-STD-SCL-64-RNN_S-1590110243,LSTM3,21,STD,64,0
69,3.867345585223204,4.5846811848831965,diff,LSTM3-21-W_LEN-STD-SCL-64-RNN_S-1590110391,LSTM3,21,STD,64,1
70,3.9301165374228746,3.7231564571622178,diff,LSTM3-21-W_LEN-STD-SCL-256-RNN_S-1590110552,LSTM3,21,STD,256,0
71,3.880687013310245,4.058008235682657,diff,LSTM3-21-W_LEN-STD-SCL-256-RNN_S-1590110827,LSTM3,21,STD,256,1
72,3.8299702049452233,3.0662383626997216,diff,LSTM3-28-W_LEN-STD-SCL-64-RNN_S-1590111114,LSTM3,28,STD,64,0
73,3.7735036814385867,3.3976611355644715,diff,LSTM3-28-W_LEN-STD-SCL-64-RNN_S-1590111299,LSTM3,28,STD,64,1
74,3.8116445539366066,4.025783364593435,diff,LSTM3-28-W_LEN-STD-SCL-256-RNN_S-1590111477,LSTM3,28,STD,256,0
75,3.8641558556585895,3.9985698901512654,diff,LSTM3-28-W_LEN-STD-SCL-256-RNN_S-1590111786,LSTM3,28,STD,256,1
76,4.003565669638942,3.111585805888518,diff,LSTM3-49-W_LEN-STD-SCL-64-RNN_S-1590112096,LSTM3,49,STD,64,0
77,3.722582600947802,3.5180969347120503,diff,LSTM3-49-W_LEN-STD-SCL-64-RNN_S-1590112346,LSTM3,49,STD,64,1
78,4.078954270882233,4.217172825289604,diff,LSTM3-49-W_LEN-STD-SCL-256-RNN_S-1590112606,LSTM3,49,STD,256,0
79,4.023060786721946,5.14411171355739,diff,LSTM3-49-W_LEN-STD-SCL-256-RNN_S-1590113068,LSTM3,49,STD,256,1
0,0.047108805852505216,0.04325996278985038,pct_change,LSTM1-7-W_LEN-MiMax-SCL-64-RNN_S-1590259294,LSTM1,7,MiMax,64,0
1,0.04859311577141648,0.04589483180580549,pct_change,LSTM1-7-W_LEN-MiMax-SCL-64-RNN_S-1590259328,LSTM1,7,MiMax,64,1
2,0.06268562344478623,0.065132391427418,pct_change,LSTM1-7-W_LEN-MiMax-SCL-256-RNN_S-1590259363,LSTM1,7,MiMax,256,0
3,0.07011205981037175,0.06479247277259366,pct_change,LSTM1-7-W_LEN-MiMax-SCL-256-RNN_S-1590259408,LSTM1,7,MiMax,256,1
4,0.047605902821181455,0.043462760700567996,pct_change,LSTM1-14-W_LEN-MiMax-SCL-64-RNN_S-1590259453,LSTM1,14,MiMax,64,0
5,0.050852732770252165,0.047103467664527415,pct_change,LSTM1-14-W_LEN-MiMax-SCL-64-RNN_S-1590259499,LSTM1,14,MiMax,64,1
6,0.0456806797638891,0.042291072058893424,pct_change,LSTM1-14-W_LEN-MiMax-SCL-256-RNN_S-1590259546,LSTM1,14,MiMax,256,0
7,0.04580074046518428,0.04219947410367941,pct_change,LSTM1-14-W_LEN-MiMax-SCL-256-RNN_S-1590259611,LSTM1,14,MiMax,256,1
8,0.0493836908901005,0.04987997679166091,pct_change,LSTM1-21-W_LEN-MiMax-SCL-64-RNN_S-1590259678,LSTM1,21,MiMax,64,0
9,0.042432501926070544,0.039492454972126265,pct_change,LSTM1-21-W_LEN-MiMax-SCL-64-RNN_S-1590259734,LSTM1,21,MiMax,64,1
10,0.04233108486287193,0.04088944300634199,pct_change,LSTM1-21-W_LEN-MiMax-SCL-256-RNN_S-1590259792,LSTM1,21,MiMax,256,0
11,0.045562696205597664,0.04091081865858602,pct_change,LSTM1-21-W_LEN-MiMax-SCL-256-RNN_S-1590259878,LSTM1,21,MiMax,256,1
12,0.05688855832778734,0.05170900032292521,pct_change,LSTM1-28-W_LEN-MiMax-SCL-64-RNN_S-1590259967,LSTM1,28,MiMax,64,0
13,0.051382428599801716,0.05008941551770756,pct_change,LSTM1-28-W_LEN-MiMax-SCL-64-RNN_S-1590260036,LSTM1,28,MiMax,64,1
14,0.05201069990435413,0.0478423267352972,pct_change,LSTM1-28-W_LEN-MiMax-SCL-256-RNN_S-1590260104,LSTM1,28,MiMax,256,0
15,0.0437705533588773,0.041495709403645865,pct_change,LSTM1-28-W_LEN-MiMax-SCL-256-RNN_S-1590260215,LSTM1,28,MiMax,256,1
16,0.04473813702277527,0.045345684469212215,pct_change,LSTM1-49-W_LEN-MiMax-SCL-64-RNN_S-1590260325,LSTM1,49,MiMax,64,0
17,0.04922812870107951,0.044090255196464236,pct_change,LSTM1-49-W_LEN-MiMax-SCL-64-RNN_S-1590260417,LSTM1,49,MiMax,64,1
18,0.06506846864994756,0.06032034860177812,pct_change,LSTM1-49-W_LEN-MiMax-SCL-256-RNN_S-1590260510,LSTM1,49,MiMax,256,0
19,0.04296905199318665,0.04057045464737638,pct_change,LSTM1-49-W_LEN-MiMax-SCL-256-RNN_S-1590260674,LSTM1,49,MiMax,256,1
20,0.040140188674382966,0.038009344031586206,pct_change,LSTM1-7-W_LEN-STD-SCL-64-RNN_S-1590260840,LSTM1,7,STD,64,0
21,0.04060374320719139,0.03670366213010105,pct_change,LSTM1-7-W_LEN-STD-SCL-64-RNN_S-1590260877,LSTM1,7,STD,64,1
22,0.04019463680520895,0.038410030161213235,pct_change,LSTM1-7-W_LEN-STD-SCL-256-RNN_S-1590260915,LSTM1,7,STD,256,0
23,0.040412488280968314,0.03692495495417115,pct_change,LSTM1-7-W_LEN-STD-SCL-256-RNN_S-1590260964,LSTM1,7,STD,256,1
24,0.043116138873697814,0.04076704788079314,pct_change,LSTM1-14-W_LEN-STD-SCL-64-RNN_S-1590261012,LSTM1,14,STD,64,0
25,0.041050224948062417,0.03898289597237618,pct_change,LSTM1-14-W_LEN-STD-SCL-64-RNN_S-1590261062,LSTM1,14,STD,64,1
26,0.040976146791518016,0.04222663913327454,pct_change,LSTM1-14-W_LEN-STD-SCL-256-RNN_S-1590261113,LSTM1,14,STD,256,0
27,0.04166382049262627,0.03686596777772209,pct_change,LSTM1-14-W_LEN-STD-SCL-256-RNN_S-1590261184,LSTM1,14,STD,256,1
28,0.0402156619337979,0.03947517458343118,pct_change,LSTM1-21-W_LEN-STD-SCL-64-RNN_S-1590261255,LSTM1,21,STD,64,0
29,0.041808192184738996,0.038417585727423466,pct_change,LSTM1-21-W_LEN-STD-SCL-64-RNN_S-1590261318,LSTM1,21,STD,64,1
30,0.04170134047613825,0.04172404592756055,pct_change,LSTM1-21-W_LEN-STD-SCL-256-RNN_S-1590261382,LSTM1,21,STD,256,0
31,0.04248950066364948,0.03936819751850356,pct_change,LSTM1-21-W_LEN-STD-SCL-256-RNN_S-1590261471,LSTM1,21,STD,256,1
32,0.04189170266727805,0.0412280842164757,pct_change,LSTM1-28-W_LEN-STD-SCL-64-RNN_S-1590261566,LSTM1,28,STD,64,0
33,0.041349199173003164,0.038797287453506926,pct_change,LSTM1-28-W_LEN-STD-SCL-64-RNN_S-1590261639,LSTM1,28,STD,64,1
34,0.04339918867347271,0.04149501366229999,pct_change,LSTM1-28-W_LEN-STD-SCL-256-RNN_S-1590261714,LSTM1,28,STD,256,0
35,0.04230551604642038,0.04243742514787712,pct_change,LSTM1-28-W_LEN-STD-SCL-256-RNN_S-1590261824,LSTM1,28,STD,256,1
36,0.040590357316034505,0.04006329242264661,pct_change,LSTM1-49-W_LEN-STD-SCL-64-RNN_S-1590261934,LSTM1,49,STD,64,0
37,0.041640075343971884,0.03751506317335824,pct_change,LSTM1-49-W_LEN-STD-SCL-64-RNN_S-1590262026,LSTM1,49,STD,64,1
38,0.04241869164121572,0.04165347850823281,pct_change,LSTM1-49-W_LEN-STD-SCL-256-RNN_S-1590262121,LSTM1,49,STD,256,0
39,0.041984056878688295,0.039331450809752234,pct_change,LSTM1-49-W_LEN-STD-SCL-256-RNN_S-1590262285,LSTM1,49,STD,256,1
40,4.909990000753943,4.559175906389948,diff,LSTM1-7-W_LEN-MiMax-SCL-64-RNN_S-1590262448,LSTM1,7,MiMax,64,0
41,6.155260938314205,5.779003665943737,diff,LSTM1-7-W_LEN-MiMax-SCL-64-RNN_S-1590262482,LSTM1,7,MiMax,64,1
42,4.691538877658453,4.3038830320647286,diff,LSTM1-7-W_LEN-MiMax-SCL-256-RNN_S-1590262517,LSTM1,7,MiMax,256,0
43,4.4597927038690015,4.535479919392006,diff,LSTM1-7-W_LEN-MiMax-SCL-256-RNN_S-1590262563,LSTM1,7,MiMax,256,1
44,7.076808739470281,6.546689730446508,diff,LSTM1-14-W_LEN-MiMax-SCL-64-RNN_S-1590262609,LSTM1,14,MiMax,64,0
45,7.246241989364309,6.926480440095816,diff,LSTM1-14-W_LEN-MiMax-SCL-64-RNN_S-1590262656,LSTM1,14,MiMax,64,1
46,7.1933574339757715,7.601622754467135,diff,LSTM1-14-W_LEN-MiMax-SCL-256-RNN_S-1590262702,LSTM1,14,MiMax,256,0
47,10.46889118457716,11.081908656459778,diff,LSTM1-14-W_LEN-MiMax-SCL-256-RNN_S-1590262768,LSTM1,14,MiMax,256,1
48,5.241875548451857,5.406729783956192,diff,LSTM1-21-W_LEN-MiMax-SCL-64-RNN_S-1590262835,LSTM1,21,MiMax,64,0
49,4.075263594683999,3.7127190754272528,diff,LSTM1-21-W_LEN-MiMax-SCL-64-RNN_S-1590262889,LSTM1,21,MiMax,64,1
50,6.5881609586673,6.097104290376864,diff,LSTM1-21-W_LEN-MiMax-SCL-256-RNN_S-1590262945,LSTM1,21,MiMax,256,0
51,5.139720029031738,4.611661244574632,diff,LSTM1-21-W_LEN-MiMax-SCL-256-RNN_S-1590263030,LSTM1,21,MiMax,256,1
52,10.003613779600084,9.478868774029957,diff,LSTM1-28-W_LEN-MiMax-SCL-64-RNN_S-1590263117,LSTM1,28,MiMax,64,0
53,12.850729971470008,14.050940012613173,diff,LSTM1-28-W_LEN-MiMax-SCL-64-RNN_S-1590263183,LSTM1,28,MiMax,64,1
54,8.010185393786895,8.445429718160769,diff,LSTM1-28-W_LEN-MiMax-SCL-256-RNN_S-1590263249,LSTM1,28,MiMax,256,0
55,3.8119902119378253,3.722771673257432,diff,LSTM1-28-W_LEN-MiMax-SCL-256-RNN_S-1590263353,LSTM1,28,MiMax,256,1
56,4.012008169046429,3.8449257540971784,diff,LSTM1-49-W_LEN-MiMax-SCL-64-RNN_S-1590263459,LSTM1,49,MiMax,64,0
57,4.092232438669116,4.032914696483192,diff,LSTM1-49-W_LEN-MiMax-SCL-64-RNN_S-1590263548,LSTM1,49,MiMax,64,1
58,8.283134859263589,7.830148206941508,diff,LSTM1-49-W_LEN-MiMax-SCL-256-RNN_S-1590263638,LSTM1,49,MiMax,256,0
59,5.150417295336079,4.901668140877941,diff,LSTM1-49-W_LEN-MiMax-SCL-256-RNN_S-1590263791,LSTM1,49,MiMax,256,1
60,4.073974469882005,4.169832912908926,diff,LSTM1-7-W_LEN-STD-SCL-64-RNN_S-1590263946,LSTM1,7,STD,64,0
61,3.7682471836581777,3.690628656456743,diff,LSTM1-7-W_LEN-STD-SCL-64-RNN_S-1590263981,LSTM1,7,STD,64,1
62,4.07339255730242,4.4260363613395475,diff,LSTM1-7-W_LEN-STD-SCL-256-RNN_S-1590264016,LSTM1,7,STD,256,0
63,3.937694422995455,3.694596563061802,diff,LSTM1-7-W_LEN-STD-SCL-256-RNN_S-1590264063,LSTM1,7,STD,256,1
64,4.080284407492752,4.366367568427759,diff,LSTM1-14-W_LEN-STD-SCL-64-RNN_S-1590264112,LSTM1,14,STD,64,0
65,3.853352057982892,4.895475060380954,diff,LSTM1-14-W_LEN-STD-SCL-64-RNN_S-1590264162,LSTM1,14,STD,64,1
66,3.9525341034396075,5.914952025092433,diff,LSTM1-14-W_LEN-STD-SCL-256-RNN_S-1590264210,LSTM1,14,STD,256,0
67,3.84267164483708,4.645047736514106,diff,LSTM1-14-W_LEN-STD-SCL-256-RNN_S-1590264282,LSTM1,14,STD,256,1
68,4.273568977588708,5.3166889227872804,diff,LSTM1-21-W_LEN-STD-SCL-64-RNN_S-1590264352,LSTM1,21,STD,64,0
69,4.003492603641109,4.677517682013312,diff,LSTM1-21-W_LEN-STD-SCL-64-RNN_S-1590264409,LSTM1,21,STD,64,1
70,4.002370034109319,4.6014230679175325,diff,LSTM1-21-W_LEN-STD-SCL-256-RNN_S-1590264465,LSTM1,21,STD,256,0
71,4.143578808764307,5.75895119166298,diff,LSTM1-21-W_LEN-STD-SCL-256-RNN_S-1590264555,LSTM1,21,STD,256,1
72,4.2329612441694735,5.486138241061028,diff,LSTM1-28-W_LEN-STD-SCL-64-RNN_S-1590264640,LSTM1,28,STD,64,0
73,4.923457684566562,5.910236564626177,diff,LSTM1-28-W_LEN-STD-SCL-64-RNN_S-1590264702,LSTM1,28,STD,64,1
74,4.01610691086677,4.1864925028780124,diff,LSTM1-28-W_LEN-STD-SCL-256-RNN_S-1590264770,LSTM1,28,STD,256,0
75,3.9236659550905655,5.059434104311044,diff,LSTM1-28-W_LEN-STD-SCL-256-RNN_S-1590264880,LSTM1,28,STD,256,1
76,4.174790751690651,3.7840011379340175,diff,LSTM1-49-W_LEN-STD-SCL-64-RNN_S-1590264987,LSTM1,49,STD,64,0
77,4.048012606173086,4.304515313005884,diff,LSTM1-49-W_LEN-STD-SCL-64-RNN_S-1590265074,LSTM1,49,STD,64,1
78,4.1036746063081635,3.594850239145607,diff,LSTM1-49-W_LEN-STD-SCL-256-RNN_S-1590265160,LSTM1,49,STD,256,0
79,4.035648560754587,5.685424695742844,diff,LSTM1-49-W_LEN-STD-SCL-256-RNN_S-1590265318,LSTM1,49,STD,256,1
